         -0.0480651349         -0.0073507459          0.1312790388    0.1154947819E-11
         -0.0432164560         -0.0144343788          0.1340937025    0.1224332985E-11
         -0.0449898168         -0.0215491489          0.1318542099    0.1217196103E-11
         -0.0412542842         -0.0302951101          0.1324627680    0.1260177744E-11
         -0.0359817661         -0.0318726587          0.1358753827    0.1283033899E-11
         -0.0334026205         -0.0418583670          0.1341680451    0.1308276232E-11
         -0.0270602544         -0.0424754586          0.1385181798    0.1431639451E-11
         -0.0228868901         -0.0510758315          0.1376845060    0.1446122422E-11
         -0.0154294285         -0.0497712241          0.1418205527    0.1546582896E-11
         -0.0100028896         -0.0561088345          0.1398738068    0.1535595836E-11
         -0.0018656282         -0.0516392972          0.1420475943    0.1589264624E-11
          0.0041607780         -0.0558239694          0.1394525149    0.1616874012E-11
          0.0107298650         -0.0517143316          0.1399108429    0.8510633465E-12
          0.0136006117         -0.0445301537          0.1402318020    0.8065293200E-12
          0.0263923125         -0.0442668226          0.1338054216    0.1587569547E-11
          0.0279078568         -0.0355748795          0.1327119137    0.1505328437E-11
          0.0363224004         -0.0322565932          0.1277464888    0.1441691829E-11
          0.0361123143         -0.0230997774          0.1275406084    0.1409095991E-11
          0.0429759550         -0.0189224136          0.1237847590    0.1352456913E-11
          0.0385020972         -0.0071791090          0.1253437000    0.6718049215E-12
          0.0438146558         -0.0025898474          0.1225238094    0.6762297955E-12
          0.0579543606          0.0022103484          0.1160882317    0.6620195420E-12
          0.0524646312          0.0069477282          0.1182534584    0.6824678460E-12
          0.0571776888          0.0184963605          0.1158785210    0.1301065362E-11
          0.0503316363          0.0230013399          0.1182438350    0.1368539993E-11
          0.0511767578          0.0318175795          0.1172271653    0.1314817685E-11
          0.0401947733          0.0357216153          0.1214511749    0.7085432653E-12
          0.0397435711          0.0440227600          0.1211056309    0.6934578816E-12
          0.0297497370          0.0461124952          0.1227893686    0.6895967696E-12
          0.0281183498          0.0529896803          0.1210656888    0.6706743761E-12
          0.0227977486          0.0582683845          0.1202011557    0.1299459055E-11
          0.0161528890          0.0562082324          0.1221057933    0.1309933553E-11
          0.0094877875          0.0628438680          0.1201007299    0.1232159139E-11
          0.0026832520          0.0593579581          0.1218156165    0.1269785330E-11
         -0.0040577556          0.0639647607          0.1195144505    0.1170138052E-11
         -0.0106747279          0.0591462124          0.1218473068    0.1219196425E-11
         -0.0170775091          0.0623994500          0.1201375055    0.1127337286E-11
         -0.0231831849          0.0559883635          0.1231092627    0.1172767806E-11
         -0.0290011166          0.0579963479          0.1215557807    0.1127191228E-11
         -0.0361056301          0.0535829243          0.1227973707    0.1100233842E-11
         -0.0375414872          0.0470614094          0.1257420135    0.1163438655E-11
         -0.0455139599          0.0448998988          0.1256061997    0.1098652238E-11
         -0.0461401406          0.0371176796          0.1284248853    0.1186898530E-11
         -0.0527590315          0.0334416673          0.1277160351    0.1140725558E-11
         -0.0520780319          0.0243321839          0.1292595888    0.1202153083E-11
         -0.0571966140          0.0196102240          0.1270754811    0.1159133107E-11
         -0.0550183393          0.0098335745          0.1280078853    0.1186059921E-11
         -0.0588915831          0.0048810020          0.1252268263    0.1161132509E-11
         -0.0586041544         -0.0047897667          0.1239106394    0.1127027611E-11
         -0.0546760085         -0.0096938684          0.1261082546    0.1187291505E-11
         -0.0564172685         -0.0189999594          0.1230143650    0.1104617320E-11
         -0.0515797556         -0.0237716070          0.1259456566    0.1208983374E-11
         -0.0519854626         -0.0323278662          0.1230181136    0.1111512501E-11
         -0.0459867570         -0.0366670560          0.1264503247    0.1248061576E-11
         -0.0452357719         -0.0440453067          0.1228784025    0.1134857739E-11
         -0.0379241535         -0.0476590690          0.1271835083    0.1309110846E-11
         -0.0363764152         -0.0538627135          0.1233190422    0.1217670632E-11
         -0.0296354331         -0.0595635513          0.1247824213    0.1318600369E-11
         -0.0240584608         -0.0594231472          0.1308290337    0.1457287658E-11
         -0.0177885675         -0.0666464439          0.1285285995    0.1417022420E-11
         -0.0111904578         -0.0646367387          0.1334373258    0.1562125367E-11
         -0.0041640458         -0.0697387812          0.1304624363    0.1503053815E-11
          0.0030499286         -0.0653955492          0.1343038378    0.1654830818E-11
          0.0103087641         -0.0688244163          0.1314955948    0.1594682561E-11
          0.0186308665         -0.0586354746          0.1351261957    0.8464376014E-12
          0.0256756331         -0.0605070285          0.1321183541    0.8368812521E-12
          0.0300445732         -0.0574632591          0.1308132550    0.8592766520E-12
          0.0314334487         -0.0494294266          0.1307463726    0.8475538280E-12
          0.0412514774         -0.0457886366          0.1249570228    0.7795432635E-12
          0.0415176705         -0.0370974391          0.1248994165    0.7875559111E-12
          0.0524473397         -0.0327655625          0.1193451678    0.1412187685E-11
          0.0495663630         -0.0214436574          0.1207483026    0.7300707234E-12
          0.0562583892         -0.0167767829          0.1177639809    0.6800933080E-12
          0.0527692607         -0.0073327653          0.1186867869    0.6942624091E-12
          0.0580741344         -0.0025695889          0.1162347104    0.6693342719E-12
          0.0726853376          0.0022515088          0.1108640469    0.6748252207E-12
          0.0670741157          0.0069531695          0.1125127949    0.6645193317E-12
          0.0704941984          0.0165183534          0.1111905944    0.6730738796E-12
          0.0638531527          0.0208969541          0.1130861486    0.6785224627E-12
          0.0669247927          0.0327724252          0.1113318566    0.1365303359E-11
          0.0592934739          0.0367253427          0.1137653492    0.1405319212E-11
          0.0591929913          0.0459036275          0.1131617190    0.1430059529E-11
          0.0478773929          0.0488845398          0.1174980127    0.7403028217E-12
          0.0465222579          0.0574973749          0.1168038964    0.7481793834E-12
          0.0365900840          0.0586558628          0.1181829978    0.7113829591E-12
          0.0340794534          0.0658664402          0.1161809442    0.7058143198E-12
          0.0236971273          0.0654689479          0.1176646855    0.6852165944E-12
          0.0206413752          0.0715807195          0.1155408605    0.6877647519E-12
          0.0142627277          0.0750067419          0.1135825474    0.1299423343E-11
          0.0083798301          0.0715869262          0.1154285631    0.1264677779E-11
          0.0004530668          0.0762718773          0.1123316666    0.1213795477E-11
         -0.0051799834          0.0721356218          0.1147026675    0.1212810552E-11
         -0.0128985407          0.0756323577          0.1124249810    0.1146232535E-11
         -0.0181790941          0.0707147343          0.1155269627    0.1176743787E-11
         -0.0255059688          0.0731010725          0.1139095802    0.1122839184E-11
         -0.0302223156          0.0667937726          0.1169666410    0.1160401949E-11
         -0.0369880950          0.0678219549          0.1152398528    0.1114670876E-11
         -0.0409692851          0.0602121771          0.1186153697    0.1136061087E-11
         -0.0471796568          0.0603153457          0.1172253031    0.1128533747E-11
         -0.0502884746          0.0515245823          0.1212714903    0.1156212158E-11
         -0.0559493676          0.0507715515          0.1199971762    0.1174961452E-11
         -0.0607672983          0.0430565813          0.1212786015    0.1230925762E-11
         -0.0598407748          0.0361702659          0.1239286670    0.1231220009E-11
         -0.0661090659          0.0296676809          0.1218357640    0.1244775869E-11
         -0.0641459047          0.0222171224          0.1234390244    0.1217743781E-11
         -0.0688067313          0.0149261993          0.1199104324    0.1186093973E-11
         -0.0657306844          0.0073667283          0.1207658302    0.1185624599E-11
         -0.0691222214          0.0000370284          0.1171650327    0.1126220256E-11
         -0.0651843593         -0.0072076500          0.1186362643    0.1142070006E-11
         -0.0674628071         -0.0142922366          0.1151591982    0.1089105163E-11
         -0.0626238622         -0.0211804443          0.1173396837    0.1123800947E-11
         -0.0640532111         -0.0279586724          0.1142819782    0.1084753111E-11
         -0.0582523243         -0.0343344467          0.1170291165    0.1096508869E-11
         -0.0587637236         -0.0403733529          0.1132374714    0.1074596983E-11
         -0.0541493272         -0.0474540876          0.1117279178    0.1040651108E-11
         -0.0492094090         -0.0490179407          0.1149830573    0.1094792557E-11
         -0.0460838308         -0.0570168155          0.1103727109    0.1038442110E-11
         -0.0405624555         -0.0582478259          0.1144035900    0.1127248254E-11
         -0.0366774933         -0.0655851882          0.1110111570    0.1111282773E-11
         -0.0304910366         -0.0667404227          0.1166522669    0.1247120105E-11
         -0.0258781142         -0.0736399953          0.1145202622    0.1245682176E-11
         -0.0187526173         -0.0736864207          0.1203499822    0.1362642989E-11
         -0.0133535958         -0.0793726295          0.1179464684    0.1363415528E-11
         -0.0053631340         -0.0774346953          0.1231501961    0.1483492054E-11
          0.0005893751         -0.0820706001          0.1208361715    0.1502461485E-11
          0.0108775825         -0.0754667714          0.1272507850    0.7987206953E-12
          0.0171388352         -0.0789940394          0.1248908324    0.8227366835E-12
          0.0221227549         -0.0776046295          0.1249821297    0.8713610973E-12
          0.0254093930         -0.0710877576          0.1274369559    0.8696247642E-12
          0.0361593055         -0.0704501629          0.1238171683    0.8888948222E-12
          0.0385630857         -0.0623533514          0.1248597003    0.8766694536E-12
          0.0483178685         -0.0595387357          0.1200440350    0.8410052817E-12
          0.0495377247         -0.0505430643          0.1204342963    0.8236888940E-12
          0.0582517805         -0.0469063502          0.1162762615    0.7785348456E-12
          0.0592349337         -0.0352170021          0.1161365215    0.7522686775E-12
          0.0667506885         -0.0310466119          0.1130789091    0.7241817432E-12
          0.0647983941         -0.0214814853          0.1140799308    0.7132654546E-12
          0.0712771204         -0.0170130389          0.1118248043    0.7002657661E-12
          0.0674524247         -0.0073736621          0.1129399403    0.6783423626E-12
          0.0728347018         -0.0026457126          0.1110031764    0.6825905431E-12
          0.0872735787          0.0022863124          0.1047876894    0.7437043664E-12
          0.0821014488          0.0071561463          0.1075722154    0.7172945393E-12
          0.0854164792          0.0169749147          0.1054483225    0.7296209384E-12
          0.0791533517          0.0216468824          0.1080160779    0.7174728767E-12
          0.0811605286          0.0315167614          0.1067922354    0.7276223088E-12
          0.0737206195          0.0357222402          0.1090540991    0.7161743736E-12
          0.0758951896          0.0482398985          0.1079038074    0.1478519979E-11
          0.0644146371          0.0512326186          0.1108534832    0.7694295551E-12
          0.0635478369          0.0604082041          0.1097923792    0.7750704841E-12
          0.0540752998          0.0631152730          0.1125723209    0.8030640395E-12
          0.0521433206          0.0716257231          0.1112457646    0.8109095943E-12
          0.0417815435          0.0726170839          0.1132073210    0.7691118176E-12
          0.0389498350          0.0798608430          0.1110470206    0.7654093930E-12
          0.0280492177          0.0785746705          0.1117947313    0.7239522882E-12
          0.0246721343          0.0841088465          0.1086464988    0.7099389925E-12
          0.0180464471          0.0869076160          0.1059230937    0.1334925530E-11
          0.0120685617          0.0834828862          0.1078848287    0.1302504315E-11
          0.0039337681          0.0876788048          0.1039542855    0.1232156818E-11
         -0.0017988293          0.0838876116          0.1065551078    0.1231780561E-11
         -0.0096303593          0.0871572006          0.1034388720    0.1156057236E-11
         -0.0150970205          0.0830382023          0.1069377444    0.1187566629E-11
         -0.0225329705          0.0854806333          0.1045046274    0.1123582763E-11
         -0.0276613654          0.0804611269          0.1083744816    0.1171797612E-11
         -0.0346131363          0.0817654606          0.1059681950    0.1122354742E-11
         -0.0392235192          0.0754335884          0.1097765056    0.1171797863E-11
         -0.0455404216          0.0753837853          0.1068376421    0.1155020945E-11
         -0.0495153691          0.0678753204          0.1109109227    0.1176164888E-11
         -0.0553890600          0.0673018556          0.1084448959    0.1140857655E-11
         -0.0587142407          0.0589888501          0.1134849621    0.1205744820E-11
         -0.0641611334          0.0578827882          0.1113183072    0.1200710118E-11
         -0.0690769438          0.0503464203          0.1126657563    0.1273323313E-11
         -0.0684479818          0.0437375120          0.1161138366    0.1295875591E-11
         -0.0746649236          0.0370715808          0.1131797696    0.1304141131E-11
         -0.0732525312          0.0298880651          0.1162516315    0.1334603289E-11
         -0.0781450869          0.0225297180          0.1125523092    0.1307913530E-11
         -0.0756624482          0.0150184106          0.1146078497    0.1291738115E-11
         -0.0790738412          0.0074682994          0.1097842876    0.1207996024E-11
         -0.0756096613          0.0000463882          0.1114860729    0.1227401324E-11
         -0.0781769448         -0.0072264743          0.1075326267    0.1133234551E-11
         -0.0739679527         -0.0143204208          0.1097345204    0.1125949612E-11
         -0.0756925666         -0.0212799238          0.1062272016    0.1061114977E-11
         -0.0706167699         -0.0280299677          0.1085941740    0.1078724003E-11
         -0.0715684477         -0.0345156733          0.1051329351    0.1050749699E-11
         -0.0655162882         -0.0404832841          0.1070290943    0.1029103535E-11
         -0.0655562038         -0.0459340439          0.1023827559    0.9803028059E-12
         -0.0608092696         -0.0524645639          0.1003852866    0.9524044495E-12
         -0.0561549576         -0.0540945389          0.1035220713    0.9893649431E-12
         -0.0530196449         -0.0617116498          0.0988125514    0.9441663494E-12
         -0.0478884363         -0.0630700732          0.1024080514    0.9892395830E-12
         -0.0441819834         -0.0701594058          0.0987740965    0.9748401515E-12
         -0.0384924158         -0.0714435103          0.1033463230    0.1074237769E-11
         -0.0342606194         -0.0785038492          0.1011371605    0.1083636220E-11
         -0.0278327744         -0.0795450996          0.1066699897    0.1202291735E-11
         -0.0229211175         -0.0860663713          0.1048711411    0.1209916931E-11
         -0.0155674357         -0.0858474758          0.1103178997    0.1334761197E-11
         -0.0099978874         -0.0911884314          0.1080678305    0.1340007867E-11
         -0.0018315383         -0.0893494900          0.1133823746    0.1474669653E-11
          0.0042262946         -0.0939633336          0.1113038620    0.1502179761E-11
          0.0148088115         -0.0879697857          0.1183868856    0.8077741989E-12
          0.0211407120         -0.0914446213          0.1159552825    0.8297279961E-12
          0.0262240743         -0.0902308776          0.1162215538    0.8858043003E-12
          0.0297689562         -0.0840624498          0.1191791915    0.8937868326E-12
          0.0408597850         -0.0837508604          0.1159092790    0.9120742286E-12
          0.0437468648         -0.0760541133          0.1178285879    0.9105738124E-12
          0.0541661358         -0.0739213139          0.1140107060    0.8876822144E-12
          0.0560998062         -0.0651784968          0.1153142477    0.8802779921E-12
          0.0656935358         -0.0620867797          0.1118387818    0.8483593936E-12
          0.0663537164         -0.0525475280          0.1126232342    0.8309985528E-12
          0.0789365620         -0.0514895168          0.1074587987    0.7991881695E-12
          0.0751719041         -0.0364457596          0.1097422048    0.7723026431E-12
          0.0824219492         -0.0320288503          0.1068962736    0.7535789067E-12
          0.0800815993         -0.0221355893          0.1082405321    0.7453992877E-12
          0.0860697471         -0.0173913611          0.1052691138    0.7566021469E-12
          0.0823868655         -0.0075719446          0.1075022206    0.7435678743E-12
          0.0873368873         -0.0026947263          0.1046237460    0.7466623553E-12
          0.0993849839          0.0022014547          0.0935697839    0.7913548261E-12
          0.0955944146          0.0071437502          0.0987103795    0.8180716907E-12
          0.0983443318          0.0167905006          0.0954437499    0.8100123716E-12
          0.0936098864          0.0219911885          0.1006113529    0.8124761068E-12
          0.0954880754          0.0318312186          0.0984390494    0.8213455274E-12
          0.0894696339          0.0370165776          0.1031873765    0.8330753512E-12
          0.0902388468          0.0468843754          0.1013356543    0.8602900426E-12
          0.0827887464          0.0515246700          0.1053339096    0.8463560836E-12
          0.0856974766          0.0631916048          0.0996344306    0.8773347362E-12
          0.0714677785          0.0663300694          0.1058962823    0.8494111163E-12
          0.0697359441          0.0750750412          0.1035393199    0.8466442809E-12
          0.0598210111          0.0775875551          0.1066822385    0.8719490890E-12
          0.0574387438          0.0859752072          0.1047579435    0.8776478078E-12
          0.0467508965          0.0868595695          0.1072844802    0.8397926667E-12
          0.0435342221          0.0936480088          0.1043009523    0.8205544899E-12
          0.0322324665          0.0914601615          0.1047083583    0.7605639849E-12
          0.0284923446          0.0959421121          0.1002644408    0.7241037123E-12
          0.0234945021          0.0960982813          0.0989650747    0.6817718540E-12
          0.0174945543          0.0927907403          0.1012693924    0.6670424914E-12
          0.0073719618          0.0983127626          0.0946862994    0.1246391656E-11
          0.0016162841          0.0947565551          0.0974524869    0.1241705713E-11
         -0.0062909875          0.0978073721          0.0938083685    0.1158310731E-11
         -0.0118050336          0.0939992108          0.0971939314    0.1181613646E-11
         -0.0192654302          0.0963113421          0.0940980854    0.1114520998E-11
         -0.0245267058          0.0919117629          0.0979099090    0.1147234376E-11
         -0.0315552884          0.0934732873          0.0951268666    0.1089357738E-11
         -0.0365133239          0.0883464915          0.0993152985    0.1146101708E-11
         -0.0429902073          0.0886262034          0.0961043912    0.1123216006E-11
         -0.0474069221          0.0819953694          0.0998184243    0.1165235420E-11
         -0.0533100820          0.0812489686          0.0962714179    0.1112943065E-11
         -0.0573172724          0.0740639196          0.1008246088    0.1135320397E-11
         -0.0629595563          0.0733382183          0.0981825049    0.1109596891E-11
         -0.0664782366          0.0654700923          0.1036361370    0.1188205294E-11
         -0.0717879122          0.0643391692          0.1012526566    0.1166322495E-11
         -0.0769475964          0.0572694810          0.1030565443    0.1251009173E-11
         -0.0765537312          0.0508640363          0.1067874738    0.1273029243E-11
         -0.0830211014          0.0444740508          0.1042785609    0.1283431266E-11
         -0.0817612558          0.0372905036          0.1072227764    0.1286773260E-11
         -0.0869914336          0.0300942143          0.1039250308    0.1282616113E-11
         -0.0847876570          0.0225169444          0.1061827017    0.1283350697E-11
         -0.0886662857          0.0149937376          0.1019982325    0.1255117307E-11
         -0.0854351085          0.0074564000          0.1035442779    0.1234724794E-11
         -0.0882750945          0.0000506792          0.0993581793    0.1131189561E-11
         -0.0844811106         -0.0072102839          0.1016447428    0.1147848942E-11
         -0.0867044020         -0.0143875230          0.0984990254    0.1100084776E-11
         -0.0821248501         -0.0213632165          0.1008795906    0.1088648352E-11
         -0.0833623499         -0.0281357997          0.0973226901    0.1053210215E-11
         -0.0778817442         -0.0345382125          0.0992090623    0.1038869462E-11
         -0.0782185030         -0.0405259512          0.0949122739    0.9931137119E-12
         -0.0719451220         -0.0459541717          0.0961898084    0.9513592757E-12
         -0.0716422188         -0.0509800487          0.0913497846    0.8880282749E-12
         -0.0669222079         -0.0572218385          0.0895572034    0.8665859655E-12
         -0.0624781769         -0.0587264816          0.0923997579    0.8829789386E-12
         -0.0593934332         -0.0661693605          0.0880001514    0.8520290534E-12
         -0.0545892132         -0.0675245536          0.0912761602    0.8944018107E-12
         -0.0510952209         -0.0746824468          0.0879109312    0.8899049692E-12
         -0.0458191997         -0.0759588755          0.0918133674    0.9520587903E-12
         -0.0418803098         -0.0831095750          0.0894768607    0.9670414580E-12
         -0.0360112971         -0.0843704442          0.0942284273    0.1070229625E-11
         -0.0315169091         -0.0912419480          0.0923902057    0.1073329380E-11
         -0.0248545745         -0.0918966248          0.0975000903    0.1194934247E-11
         -0.0197049271         -0.0974602497          0.0949791866    0.1177145173E-11
         -0.0122019218         -0.0969709518          0.1001001682    0.1313441115E-11
         -0.0065448287         -0.1015301074          0.0972438476    0.1312722258E-11
          0.0017170385         -0.1003614307          0.1031329973    0.1463368215E-11
          0.0077806915         -0.1046221858          0.1006840620    0.1487520763E-11
          0.0186118884         -0.0999092175          0.1088389283    0.8148812983E-12
          0.0249375639         -0.1032762282          0.1061461170    0.8326790445E-12
          0.0301087081         -0.1024331729          0.1067280890    0.8892874430E-12
          0.0338948567         -0.0967291868          0.1102592976    0.9095843670E-12
          0.0452467122         -0.0969862730          0.1074063826    0.9314881522E-12
          0.0485532940         -0.0897072320          0.1100836115    0.9414147143E-12
          0.0592910769         -0.0878638331          0.1063144153    0.9424090344E-12
          0.0619482112         -0.0796754396          0.1087538871    0.9453977613E-12
          0.0718497556         -0.0765084555          0.1047277251    0.9212503548E-12
          0.0736553894         -0.0677820357          0.1072093128    0.9326374391E-12
          0.0835656160         -0.0660984237          0.1016694905    0.4481100382E-12
          0.0843002766         -0.0518680937          0.1047254970    0.8808560941E-12
          0.0893103647         -0.0470975258          0.1021468561    0.4295883310E-12
          0.0907101472         -0.0373030677          0.1025171577    0.8436643887E-12
          0.0966212282         -0.0321457940          0.0977922709    0.8415723096E-12
          0.0944014314         -0.0223749241          0.1000852204    0.8247033360E-12
          0.0989778638         -0.0171734204          0.0949519409    0.7980467174E-12
          0.0957928969         -0.0075419032          0.0983233465    0.8169119722E-12
          0.0994708268         -0.0026361235          0.0934530757    0.7954145202E-12
          0.1075180557          0.0020247388          0.0773068220    0.7425973516E-12
          0.1053032602          0.0067417506          0.0838662064    0.8245476834E-12
          0.1068829832          0.0156672647          0.0792798508    0.8020342570E-12
          0.1043969681          0.0211173422          0.0868688081    0.8655132758E-12
          0.1053484780          0.0302638696          0.0832607205    0.8846172858E-12
          0.1017990230          0.0361985228          0.0907307711    0.9036926782E-12
          0.1013862235          0.0451403557          0.0865600443    0.9124399699E-12
          0.0963503218          0.0509600183          0.0932537620    0.9391603838E-12
          0.0952228209          0.0599985902          0.0895929701    0.9375938420E-12
          0.0887344152          0.0653606808          0.0956651874    0.9354662458E-12
          0.0899961987          0.0773883294          0.0891556215    0.9376867195E-12
          0.0770328311          0.0808435937          0.0979773744    0.9372041698E-12
          0.0740959809          0.0896029522          0.0949614600    0.9397321533E-12
          0.0646337103          0.0919019518          0.0989320249    0.9565289752E-12
          0.0606270406          0.0991178264          0.0950811889    0.9236802858E-12
          0.0505997026          0.0997252075          0.0982946228    0.8984060999E-12
          0.0456880146          0.1043595839          0.0928822108    0.8332354761E-12
          0.0354791501          0.1027984769          0.0949592485    0.7777825001E-12
          0.0304064157          0.1060233626          0.0892965928    0.7292364427E-12
          0.0204967825          0.1032859001          0.0913356300    0.6986323927E-12
          0.0156849621          0.1065791822          0.0867846397    0.6725626671E-12
          0.0062454714          0.1033784856          0.0894504671    0.6438184969E-12
          0.0016171312          0.1065588648          0.0855962736    0.6316023843E-12
         -0.0051936184          0.1077248949          0.0837023753    0.1188808170E-11
         -0.0096139496          0.1041768863          0.0871502182    0.1177044165E-11
         -0.0182578407          0.1062435349          0.0837563037    0.1132997108E-11
         -0.0223952752          0.1021861520          0.0873186080    0.1134531664E-11
         -0.0306010849          0.1033287161          0.0841204370    0.1091262996E-11
         -0.0344998225          0.0990154307          0.0881168720    0.1107817921E-11
         -0.0422242022          0.0990884101          0.0849100556    0.1106146119E-11
         -0.0457565514          0.0938259787          0.0887091430    0.1126837386E-11
         -0.0527998078          0.0921735749          0.0847355451    0.1117295329E-11
         -0.0559366236          0.0862273988          0.0885837869    0.1122311605E-11
         -0.0626002695          0.0842653956          0.0851427290    0.1054302710E-11
         -0.0656160119          0.0785612640          0.0901882561    0.1107928223E-11
         -0.0721386298          0.0766968220          0.0877851493    0.1076638051E-11
         -0.0747918500          0.0703428531          0.0933959176    0.1167576130E-11
         -0.0811319805          0.0680608006          0.0915292801    0.1149107542E-11
         -0.0829288373          0.0602664141          0.0966501853    0.1251630519E-11
         -0.0888339620          0.0570851258          0.0946105540    0.1251939710E-11
         -0.0893200914          0.0476982072          0.0985080000    0.1293882921E-11
         -0.0946467785          0.0436868032          0.0961218096    0.1330287562E-11
         -0.0935779663          0.0332663575          0.0985946248    0.1304561767E-11
         -0.0980757833          0.0285733661          0.0955390819    0.1341227465E-11
         -0.0953678793          0.0178780162          0.0966850187    0.1249222754E-11
         -0.0991650153          0.0129384517          0.0935125354    0.1227595522E-11
         -0.0988094800          0.0025468514          0.0921892529    0.1180356127E-11
